recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_001648_f02_r01,run_001648_f02,run_001648,1,True,rollback,step_status=error at run_001648_s007,2,True,13630,1160,success
run_001648_f03_r01,run_001648_f03,run_001648,1,True,alternative_tool,step_status=error at run_001648_s008,1,True,626,403,success
run_001650_f01_r01,run_001650_f01,run_001650,1,True,change_execution_strategy,step_status=error at run_001650_s003,2,False,5816,1066,partial_success
run_001650_f01_r02,run_001650_f01,run_001650,2,True,change_execution_strategy,prior recovery attempt 1 failed,3,True,13014,771,success
run_001650_f02_r01,run_001650_f02,run_001650,1,True,rollback,step_status=error at run_001650_s020r,2,True,2900,200,success
run_001650_f03_r01,run_001650_f03,run_001650,1,True,replan,step_status=error at run_001650_s025r,1,True,1087,487,success
run_001650_f04_r01,run_001650_f04,run_001650,1,True,replan,step_status=error at run_001650_s026r,3,True,18738,867,success
run_001653_f01_r01,run_001653_f01,run_001653,1,True,ask_for_clarification,step_status=error at run_001653_s001,2,True,15460,836,success
run_001654_f01_r01,run_001654_f01,run_001654,1,True,replan,step_status=error at run_001654_s016,2,False,6216,1042,failed
run_001655_f01_r01,run_001655_f01,run_001655,0,False,,,0,False,0,0,failed
run_001658_f01_r01,run_001658_f01,run_001658,1,True,retry,step_status=error at run_001658_s007,3,False,2292,600,partial_success
run_001658_f01_r02,run_001658_f01,run_001658,2,True,alternative_tool,prior recovery attempt 1 failed,1,False,4303,585,partial_success
run_001658_f02_r01,run_001658_f02,run_001658,0,False,,,0,False,0,0,failed
run_001660_f01_r01,run_001660_f01,run_001660,0,False,,,0,False,0,0,failed
run_001661_f01_r01,run_001661_f01,run_001661,1,True,change_execution_strategy,step_status=error at run_001661_s005,3,True,3915,1020,success
run_001661_f02_r01,run_001661_f02,run_001661,1,True,verify_result,step_status=error at run_001661_s008r,1,True,7729,460,success
run_001666_f01_r01,run_001666_f01,run_001666,0,False,,,0,False,0,0,failed
run_001667_f01_r01,run_001667_f01,run_001667,0,False,,,0,False,0,0,failed
run_001667_f02_r01,run_001667_f02,run_001667,1,True,alternative_tool,step_status=error at run_001667_s002,2,False,7570,280,partial_success
run_001667_f03_r01,run_001667_f03,run_001667,1,True,replan,step_status=error at run_001667_s022r,3,True,22056,825,success
run_001667_f04_r01,run_001667_f04,run_001667,1,True,ask_for_clarification,step_status=error at run_001667_s026r,3,False,13470,822,failed
run_001668_f01_r01,run_001668_f01,run_001668,1,True,retry,step_status=error at run_001668_s006,3,False,5562,1149,partial_success
run_001669_f01_r01,run_001669_f01,run_001669,1,True,alternative_tool,step_status=error at run_001669_s006,1,False,6367,136,partial_success
run_001669_f01_r02,run_001669_f01,run_001669,2,True,alternative_tool,prior recovery attempt 1 failed,2,True,10834,1042,success
run_001671_f01_r01,run_001671_f01,run_001671,1,True,rollback,step_status=error at run_001671_s004,2,False,6860,566,partial_success
run_001671_f01_r02,run_001671_f01,run_001671,2,True,replan,prior recovery attempt 1 failed,2,True,5084,1078,success
run_001671_f02_r01,run_001671_f02,run_001671,1,True,rollback,step_status=error at run_001671_s008r,2,False,9574,248,partial_success
run_001671_f02_r02,run_001671_f02,run_001671,2,True,verify_result,prior recovery attempt 1 failed,2,False,3506,840,partial_success
run_001672_f01_r01,run_001672_f01,run_001672,1,True,retry,step_status=error at run_001672_s003,2,True,9912,442,success
run_001672_f02_r01,run_001672_f02,run_001672,1,True,alternative_tool,step_status=error at run_001672_s005,2,True,7056,280,success
run_001674_f01_r01,run_001674_f01,run_001674,1,True,change_execution_strategy,step_status=error at run_001674_s006,1,False,4311,564,partial_success
run_001674_f01_r02,run_001674_f01,run_001674,2,True,change_execution_strategy,prior recovery attempt 1 failed,1,False,2421,458,partial_success
run_001675_f01_r01,run_001675_f01,run_001675,0,False,,,0,False,0,0,failed
run_001676_f01_r01,run_001676_f01,run_001676,1,True,change_execution_strategy,step_status=error at run_001676_s005,1,True,1403,151,success
run_001676_f02_r01,run_001676_f02,run_001676,1,True,alternative_tool,step_status=error at run_001676_s008,3,True,14991,1494,success
run_001676_f03_r01,run_001676_f03,run_001676,1,True,alternative_tool,step_status=error at run_001676_s011,1,True,6424,420,success
run_001678_f01_r01,run_001678_f01,run_001678,1,True,replan,step_status=error at run_001678_s001,2,False,3974,184,partial_success
run_001678_f02_r01,run_001678_f02,run_001678,1,True,rollback,step_status=error at run_001678_s023r,3,True,14838,336,success
run_001678_f03_r01,run_001678_f03,run_001678,1,True,verify_result,step_status=error at run_001678_s024r,2,True,10278,208,success
run_001678_f04_r01,run_001678_f04,run_001678,0,False,,,0,False,0,0,failed
run_001680_f01_r01,run_001680_f01,run_001680,1,True,replan,step_status=error at run_001680_s005,2,False,14656,414,partial_success
run_001680_f02_r01,run_001680_f02,run_001680,1,True,verify_result,step_status=error at run_001680_s009,3,False,2568,1293,partial_success
run_001682_f01_r01,run_001682_f01,run_001682,0,False,,,0,False,0,0,failed
run_001683_f01_r01,run_001683_f01,run_001683,0,False,,,0,False,0,0,failed
run_001684_f01_r01,run_001684_f01,run_001684,1,True,replan,step_status=error at run_001684_s002,3,True,14256,1107,success
run_001684_f02_r01,run_001684_f02,run_001684,1,True,replan,step_status=error at run_001684_s005,1,False,7209,559,partial_success
run_001684_f03_r01,run_001684_f03,run_001684,1,True,rollback,step_status=error at run_001684_s006,1,False,2214,221,partial_success
run_001684_f03_r02,run_001684_f03,run_001684,2,True,replan,prior recovery attempt 1 failed,2,False,5180,1068,partial_success
run_001688_f01_r01,run_001688_f01,run_001688,1,True,verify_result,step_status=error at run_001688_s011,2,True,9244,880,success
run_001690_f01_r01,run_001690_f01,run_001690,1,True,ask_for_clarification,step_status=error at run_001690_s001,2,True,2944,382,success
run_001690_f02_r01,run_001690_f02,run_001690,1,True,use_additional_evidence,step_status=error at run_001690_s006,3,True,5211,687,success
run_001695_f01_r01,run_001695_f01,run_001695,1,True,rollback,step_status=error at run_001695_s008,3,True,4905,975,success
run_001696_f01_r01,run_001696_f01,run_001696,1,True,alternative_tool,step_status=error at run_001696_s003,1,True,5817,83,success
run_001696_f02_r01,run_001696_f02,run_001696,1,True,retry,step_status=error at run_001696_s007,2,True,10198,744,success
run_001698_f01_r01,run_001698_f01,run_001698,0,False,,,0,False,0,0,failed
run_001700_f01_r01,run_001700_f01,run_001700,0,False,,,0,False,0,0,failed
run_001701_f01_r01,run_001701_f01,run_001701,1,True,replan,step_status=error at run_001701_s001,1,True,596,471,success
run_001701_f02_r01,run_001701_f02,run_001701,1,True,retry,step_status=error at run_001701_s009,3,False,5208,351,partial_success
run_001702_f01_r01,run_001702_f01,run_001702,1,True,replan,step_status=error at run_001702_s012,3,True,21168,549,success
run_001702_f02_r01,run_001702_f02,run_001702,1,True,replan,step_status=error at run_001702_s014r,2,False,11522,1160,partial_success
run_001703_f01_r01,run_001703_f01,run_001703,0,False,,,0,False,0,0,failed
run_001704_f01_r01,run_001704_f01,run_001704,0,False,,,0,False,0,0,failed
run_001705_f01_r01,run_001705_f01,run_001705,1,True,alternative_tool,step_status=error at run_001705_s002,1,True,2599,349,success
run_001705_f02_r01,run_001705_f02,run_001705,1,True,rollback,step_status=error at run_001705_s004,1,False,550,129,partial_success
run_001705_f02_r02,run_001705_f02,run_001705,2,True,verify_result,prior recovery attempt 1 failed,3,False,13875,600,partial_success
run_001706_f01_r01,run_001706_f01,run_001706,1,True,replan,step_status=error at run_001706_s010,1,True,4013,264,success
run_001706_f02_r01,run_001706_f02,run_001706,1,True,retry,step_status=error at run_001706_s016,1,True,7659,544,success
run_001707_f01_r01,run_001707_f01,run_001707,1,True,change_execution_strategy,step_status=error at run_001707_s001,3,False,14208,1458,partial_success
run_001707_f01_r02,run_001707_f01,run_001707,2,True,change_execution_strategy,prior recovery attempt 1 failed,2,True,8084,1026,success
run_001707_f02_r01,run_001707_f02,run_001707,1,True,alternative_tool,step_status=error at run_001707_s004,2,False,15532,856,partial_success
run_001707_f02_r02,run_001707_f02,run_001707,2,True,change_execution_strategy,prior recovery attempt 1 failed,3,True,5322,1104,success
run_001707_f03_r01,run_001707_f03,run_001707,1,True,verify_result,step_status=error at run_001707_s024r,2,True,15516,624,success
run_001712_f01_r01,run_001712_f01,run_001712,0,False,,,0,False,0,0,failed
run_001713_f01_r01,run_001713_f01,run_001713,1,True,change_execution_strategy,step_status=error at run_001713_s004,3,True,18375,288,success
run_001713_f02_r01,run_001713_f02,run_001713,1,True,retry,step_status=error at run_001713_s006,2,True,6462,388,success
run_001713_f03_r01,run_001713_f03,run_001713,1,True,verify_result,step_status=error at run_001713_s025r,2,False,14996,296,partial_success
run_001713_f03_r02,run_001713_f03,run_001713,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,False,6136,856,partial_success
run_001713_f04_r01,run_001713_f04,run_001713,0,False,,,0,False,0,0,failed
run_001714_f01_r01,run_001714_f01,run_001714,1,True,change_execution_strategy,step_status=error at run_001714_s001,1,False,3313,456,partial_success
run_001714_f02_r01,run_001714_f02,run_001714,1,True,verify_result,step_status=error at run_001714_s009,2,False,10196,672,partial_success
run_001715_f01_r01,run_001715_f01,run_001715,1,True,retry,step_status=error at run_001715_s013,3,False,17322,1611,partial_success
run_001715_f01_r02,run_001715_f01,run_001715,2,True,alternative_tool,prior recovery attempt 1 failed,2,False,4306,628,partial_success
run_001715_f02_r01,run_001715_f02,run_001715,1,True,replan,step_status=error at run_001715_s019r,1,True,4533,398,success
run_001718_f01_r01,run_001718_f01,run_001718,1,True,change_execution_strategy,step_status=error at run_001718_s002,1,True,3226,186,success
run_001718_f02_r01,run_001718_f02,run_001718,0,False,,,0,False,0,0,failed
run_001719_f01_r01,run_001719_f01,run_001719,0,False,,,0,False,0,0,failed
run_001720_f01_r01,run_001720_f01,run_001720,1,True,replan,step_status=error at run_001720_s005,1,False,592,393,partial_success
run_001720_f02_r01,run_001720_f02,run_001720,0,False,,,0,False,0,0,failed
run_001723_f01_r01,run_001723_f01,run_001723,1,True,retry,step_status=error at run_001723_s004,1,True,6813,133,success
run_001723_f02_r01,run_001723_f02,run_001723,1,True,rollback,step_status=error at run_001723_s008,2,False,3786,558,partial_success
run_001725_f01_r01,run_001725_f01,run_001725,0,False,,,0,False,0,0,failed
run_001726_f01_r01,run_001726_f01,run_001726,0,False,,,0,False,0,0,failed
run_001727_f01_r01,run_001727_f01,run_001727,1,True,alternative_tool,step_status=error at run_001727_s002,2,True,10176,656,success
run_001727_f02_r01,run_001727_f02,run_001727,1,True,replan,step_status=error at run_001727_s022r,2,True,2426,536,success
run_001727_f03_r01,run_001727_f03,run_001727,0,False,,,0,False,0,0,failed
run_001728_f01_r01,run_001728_f01,run_001728,1,True,alternative_tool,step_status=error at run_001728_s010,1,True,5946,273,success
run_001728_f02_r01,run_001728_f02,run_001728,1,True,reformulate_query,step_status=error at run_001728_s012,2,True,6124,674,success
run_001728_f03_r01,run_001728_f03,run_001728,1,True,verify_result,step_status=error at run_001728_s023r,1,False,2341,191,partial_success
run_001728_f03_r02,run_001728_f03,run_001728,2,True,verify_result,prior recovery attempt 1 failed,3,True,10341,318,success
run_001728_f04_r01,run_001728_f04,run_001728,1,True,use_additional_evidence,step_status=error at run_001728_s024r,1,True,7297,194,success
run_001729_f01_r01,run_001729_f01,run_001729,1,True,rollback,step_status=error at run_001729_s006,3,True,10896,399,success
run_001730_f01_r01,run_001730_f01,run_001730,0,False,,,0,False,0,0,failed
run_001730_f02_r01,run_001730_f02,run_001730,1,True,use_additional_evidence,step_status=error at run_001730_s018,1,False,870,463,partial_success
run_001730_f02_r02,run_001730_f02,run_001730,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,False,13352,796,partial_success
run_001731_f01_r01,run_001731_f01,run_001731,1,True,alternative_tool,step_status=error at run_001731_s006,3,False,22209,1497,partial_success
run_001731_f02_r01,run_001731_f02,run_001731,1,True,alternative_tool,step_status=error at run_001731_s010,3,True,2145,1401,success
run_001734_f01_r01,run_001734_f01,run_001734,0,False,,,0,False,0,0,failed
run_001740_f01_r01,run_001740_f01,run_001740,1,True,alternative_tool,step_status=error at run_001740_s012,3,True,20799,1470,success
run_001740_f02_r01,run_001740_f02,run_001740,1,True,use_additional_evidence,step_status=error at run_001740_s015,3,True,4863,1278,success
run_001742_f01_r01,run_001742_f01,run_001742,1,True,retry,step_status=error at run_001742_s003,1,True,2753,199,success
run_001742_f02_r01,run_001742_f02,run_001742,1,True,alternative_tool,step_status=error at run_001742_s014,2,False,3306,1088,partial_success
run_001742_f02_r02,run_001742_f02,run_001742,2,True,change_execution_strategy,prior recovery attempt 1 failed,2,True,9424,956,success
run_001743_f01_r01,run_001743_f01,run_001743,1,True,retry,step_status=error at run_001743_s005,3,True,7719,369,success
run_001743_f02_r01,run_001743_f02,run_001743,1,True,replan,step_status=error at run_001743_s014r,1,False,6162,582,partial_success
run_001743_f02_r02,run_001743_f02,run_001743,2,True,use_additional_evidence,prior recovery attempt 1 failed,1,True,2641,580,success
run_001744_f01_r01,run_001744_f01,run_001744,0,False,,,0,False,0,0,failed
run_001745_f01_r01,run_001745_f01,run_001745,0,False,,,0,False,0,0,failed
run_001748_f01_r01,run_001748_f01,run_001748,0,False,,,0,False,0,0,failed
run_001749_f01_r01,run_001749_f01,run_001749,1,True,change_execution_strategy,step_status=error at run_001749_s003,3,True,23640,1326,success
run_001753_f01_r01,run_001753_f01,run_001753,1,True,ask_for_clarification,step_status=error at run_001753_s008,1,False,6462,203,failed
run_001756_f01_r01,run_001756_f01,run_001756,1,True,verify_result,step_status=error at run_001756_s009,3,True,23547,870,success
run_001757_f01_r01,run_001757_f01,run_001757,1,True,use_additional_evidence,step_status=error at run_001757_s002,2,True,6140,664,success
run_001757_f02_r01,run_001757_f02,run_001757,0,False,,,0,False,0,0,failed
run_001757_f03_r01,run_001757_f03,run_001757,0,False,,,0,False,0,0,failed
run_001758_f01_r01,run_001758_f01,run_001758,0,False,,,0,False,0,0,failed
run_001762_f01_r01,run_001762_f01,run_001762,1,True,alternative_tool,step_status=error at run_001762_s009,2,True,12354,310,success
run_001763_f01_r01,run_001763_f01,run_001763,1,True,alternative_tool,step_status=error at run_001763_s003,3,False,5655,840,partial_success
run_001763_f01_r02,run_001763_f01,run_001763,2,True,retry,prior recovery attempt 1 failed,3,False,17991,1359,partial_success
run_001770_f01_r01,run_001770_f01,run_001770,0,False,,,0,False,0,0,failed
run_001771_f01_r01,run_001771_f01,run_001771,0,False,,,0,False,0,0,failed
run_001772_f01_r01,run_001772_f01,run_001772,0,False,,,0,False,0,0,failed
run_001772_f02_r01,run_001772_f02,run_001772,0,False,,,0,False,0,0,failed
run_001773_f01_r01,run_001773_f01,run_001773,1,True,replan,step_status=error at run_001773_s008,2,True,5728,322,success
run_001776_f01_r01,run_001776_f01,run_001776,0,False,,,0,False,0,0,failed
run_001777_f01_r01,run_001777_f01,run_001777,1,True,rollback,step_status=error at run_001777_s004,1,False,1955,167,partial_success
run_001777_f02_r01,run_001777_f02,run_001777,1,True,replan,step_status=error at run_001777_s007r,2,False,10488,912,partial_success
