run_id,task_success,constraint_satisfaction,failure_count,critical_failure_count,cascading_failure_count,recovery_success_rate,tool_efficiency,trajectory_efficiency,grounding_score,final_answer_score,reliability_score
run_002009,False,0.0,1,1,0,0.0,0.429,1.0,0.0,0.0,0.043
run_002010,True,0.5,2,0,1,0.5,0.333,0.824,0.333,0.5,0.833
run_002011,False,0.0,1,1,0,0.0,0.333,1.0,0.667,0.0,0.033
run_002012,False,0.0,2,1,0,0.5,0.333,1.0,0.0,0.0,0.133
run_002013,True,0.5,2,0,1,0.5,0.333,1.0,1.0,0.5,0.833
run_002014,True,1.0,0,0,0,,0.364,1.0,0.75,1.0,0.936
run_002015,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002016,True,0.5,1,0,0,0.0,0.333,1.0,0.6,0.5,0.733
run_002017,True,0.5,2,0,0,0.0,0.75,0.737,0.0,0.5,0.775
run_002018,True,1.0,2,0,0,1.0,0.4,1.0,0.75,1.0,0.94
run_002019,True,0.5,1,0,0,0.0,0.667,1.0,0.75,0.5,0.767
run_002020,True,0.5,2,0,0,0.5,0.4,0.667,1.0,0.5,0.84
run_002021,False,0.0,2,1,1,0.0,0.333,1.0,0.25,0.0,0.033
run_002022,True,1.0,1,0,0,1.0,0.429,0.889,0.75,1.0,0.943
run_002023,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002024,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002025,True,0.5,2,0,0,0.5,0.455,0.824,0.5,0.5,0.845
run_002026,True,1.0,4,0,0,1.0,0.36,0.519,1.0,1.0,0.936
run_002027,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_002028,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_002029,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002030,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002031,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002032,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002033,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002034,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002035,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002036,True,0.5,1,0,0,0.0,0.333,1.0,0.8,0.5,0.733
run_002037,True,0.5,1,1,0,0.0,0.5,1.0,0.4,0.5,0.55
run_002038,True,1.0,0,0,0,,0.4,1.0,0.333,1.0,0.94
run_002039,True,0.5,1,0,0,0.0,0.667,1.0,1.0,0.5,0.767
run_002040,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002041,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002042,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_002043,True,0.5,1,0,0,0.0,0.364,1.0,0.75,0.5,0.736
run_002044,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002045,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002046,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002047,True,0.5,3,0,1,0.3333333333333333,0.346,0.5,0.5,0.5,0.801
run_002048,True,0.5,2,0,0,0.5,0.364,0.583,0.5,0.5,0.836
run_002049,True,0.5,3,0,0,0.6666666666666666,0.333,0.538,0.5,0.5,0.867
run_002050,True,0.5,4,0,0,0.75,0.348,0.56,0.333,0.5,0.885
run_002051,False,0.0,1,1,0,0.0,0.333,1.0,0.6,0.0,0.033
run_002052,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002053,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002054,True,1.0,0,0,0,,0.4,1.0,0.333,1.0,0.94
run_002055,False,0.0,1,1,0,0.0,0.353,0.737,0.0,0.0,0.035
run_002056,False,0.0,3,1,1,0.6666666666666666,0.444,0.538,0.0,0.0,0.178
run_002057,True,0.5,4,0,0,0.5,0.353,0.389,0.5,0.5,0.835
run_002058,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002059,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002060,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002061,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_002062,True,1.0,0,0,0,,0.333,1.0,0.6,1.0,0.933
run_002063,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002064,True,0.5,3,0,1,0.3333333333333333,0.348,0.56,0.667,0.5,0.801
run_002065,True,0.5,3,0,1,0.6666666666666666,0.35,0.636,0.4,0.5,0.868
run_002066,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002067,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002068,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002069,True,0.5,2,0,1,0.5,0.375,0.8,0.5,0.5,0.837
run_002070,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002071,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002072,True,1.0,0,0,0,,0.4,1.0,0.4,1.0,0.94
run_002073,True,0.5,3,0,0,0.6666666666666666,0.333,0.824,1.0,0.5,0.867
run_002074,True,1.0,1,0,0,1.0,0.4,1.0,0.75,1.0,0.94
run_002075,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_002076,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_002077,True,0.5,2,0,1,0.0,1.0,0.667,1.0,0.5,0.8
run_002078,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002079,True,0.5,1,0,0,0.0,0.429,0.889,0.667,0.5,0.743
run_002080,True,0.5,1,0,0,0.0,0.4,1.0,0.667,0.5,0.74
run_002081,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_002082,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002083,True,1.0,2,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002084,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_002085,False,0.0,1,1,0,0.0,0.429,1.0,0.667,0.0,0.043
run_002086,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002087,True,1.0,2,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_002088,True,0.5,3,0,0,0.6666666666666666,0.364,0.583,0.6,0.5,0.87
run_002089,False,0.0,1,1,0,0.0,0.364,1.0,0.667,0.0,0.036
run_002090,False,0.0,4,1,0,0.5,0.357,0.467,0.25,0.0,0.136
run_002091,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002092,False,0.0,1,1,0,0.0,0.5,0.727,0.5,0.0,0.05
run_002093,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002094,True,0.5,1,0,0,0.0,0.375,0.778,1.0,0.5,0.737
run_002095,True,0.5,2,0,0,0.5,0.345,0.452,1.0,0.5,0.834
run_002096,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002097,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_002098,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002099,True,1.0,1,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_002100,True,0.5,3,0,1,0.3333333333333333,0.353,0.737,0.333,0.5,0.802
run_002101,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002102,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_002103,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002104,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002105,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002106,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002107,True,0.5,4,0,0,0.5,0.333,0.4,1.0,0.5,0.833
run_002108,True,0.5,2,0,0,0.5,0.333,0.824,0.75,0.5,0.833
run_002109,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002110,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_002111,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002112,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_002113,True,0.5,3,0,0,0.6666666666666666,0.35,0.636,0.75,0.5,0.868
run_002114,False,0.0,3,1,0,0.3333333333333333,0.333,1.0,0.0,0.0,0.1
run_002115,False,0.0,1,1,0,0.0,0.375,0.778,0.0,0.0,0.038
run_002116,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002117,True,0.5,3,0,0,0.6666666666666666,0.333,0.538,0.6,0.5,0.867
run_002118,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002119,True,1.0,1,1,0,1.0,0.667,1.0,1.0,1.0,0.767
run_002120,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002121,True,0.5,2,0,1,0.5,0.375,0.778,0.5,0.5,0.837
run_002122,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002123,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002124,False,0.0,2,1,1,0.5,0.368,0.667,0.5,0.0,0.137
run_002125,True,1.0,1,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_002126,True,1.0,2,0,0,1.0,0.36,0.519,1.0,1.0,0.936
run_002127,True,1.0,2,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002128,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002129,True,0.5,1,0,0,0.0,0.5,1.0,0.4,0.5,0.75
run_002130,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002131,True,1.0,1,0,0,1.0,0.667,1.0,1.0,1.0,0.967
run_002132,False,0.0,1,1,0,0.0,0.429,1.0,0.0,0.0,0.043
run_002133,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002134,False,0.0,1,1,0,0.0,0.429,1.0,0.667,0.0,0.043
run_002135,False,0.0,1,1,0,0.0,0.333,1.0,0.333,0.0,0.033
run_002136,True,1.0,1,0,0,1.0,0.375,1.0,0.5,1.0,0.937
run_002137,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002138,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002139,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002140,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_002141,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002142,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002143,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002144,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002145,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_002146,False,0.0,4,1,1,0.25,0.355,0.424,0.25,0.0,0.085
run_002147,True,1.0,4,0,0,1.0,0.333,0.483,0.8,1.0,0.933
run_002148,True,1.0,0,0,0,,0.364,1.0,0.667,1.0,0.936
run_002149,True,1.0,0,0,0,,0.375,1.0,0.8,1.0,0.937
run_002150,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002151,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002152,True,1.0,1,0,0,1.0,0.5,1.0,0.5,1.0,0.95
run_002153,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_002154,True,0.5,4,0,1,0.5,0.333,0.483,1.0,0.5,0.833
run_002155,True,1.0,1,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_002156,True,0.5,3,0,1,0.6666666666666666,0.5,0.875,1.0,0.5,0.883
run_002157,True,1.0,1,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_002158,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002159,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002160,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_002161,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002162,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002163,False,0.0,1,1,0,0.0,0.4,1.0,1.0,0.0,0.04
run_002164,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002165,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002166,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002167,True,1.0,0,0,0,,0.364,1.0,0.8,1.0,0.936
run_002168,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002169,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_002170,True,0.5,2,0,0,0.5,0.385,0.933,1.0,0.5,0.838
run_002171,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002172,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002173,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002174,True,0.5,2,0,0,0.5,0.5,1.0,0.4,0.5,0.85
run_002175,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002176,False,0.0,2,1,0,0.0,0.5,1.0,0.25,0.0,0.05
run_002177,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002178,True,0.5,2,0,0,0.5,0.333,0.7,0.4,0.5,0.833
run_002179,False,0.0,1,1,0,0.0,0.333,1.0,0.667,0.0,0.033
run_002180,False,0.0,3,1,0,0.6666666666666666,0.348,0.56,0.333,0.0,0.168
run_002181,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002182,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002183,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002184,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002185,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002186,False,0.0,1,1,0,0.0,0.429,1.0,0.333,0.0,0.043
run_002187,True,1.0,1,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002188,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002189,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002190,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002191,False,0.0,1,1,0,0.0,0.4,1.0,0.4,0.0,0.04
run_002192,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002193,True,0.5,4,0,1,0.25,0.348,0.56,0.5,0.5,0.785
run_002194,True,1.0,3,0,0,1.0,0.348,0.56,0.667,1.0,0.935
run_002195,True,1.0,0,0,0,,0.357,0.875,0.75,1.0,0.936
run_002196,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_002197,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002198,True,0.5,1,0,0,0.0,0.4,1.0,0.0,0.5,0.74
run_002199,False,0.0,1,1,0,0.0,0.667,1.0,0.333,0.0,0.067
run_002200,True,0.5,1,0,0,0.0,0.4,1.0,0.6,0.5,0.74
run_002201,True,0.5,1,0,0,0.0,0.333,1.0,0.8,0.5,0.733
run_002202,True,0.5,4,0,0,0.5,0.526,0.467,0.667,0.5,0.853
run_002203,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002204,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002205,True,0.5,1,0,0,0.0,0.333,1.0,0.6,0.5,0.733
run_002206,True,1.0,1,0,0,1.0,0.429,1.0,1.0,1.0,0.943
run_002207,True,1.0,0,0,0,,0.429,1.0,0.667,1.0,0.943
run_002208,True,0.5,1,0,0,0.0,0.364,1.0,0.5,0.5,0.736
run_002209,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002210,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002211,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002212,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_002213,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_002214,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002215,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002216,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002217,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002218,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_002219,True,0.5,1,0,0,0.0,0.4,1.0,0.667,0.5,0.74
run_002220,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_002221,True,0.5,2,0,0,0.5,0.412,0.636,0.8,0.5,0.841
run_002222,True,0.5,3,0,0,0.6666666666666666,0.357,0.875,0.0,0.5,0.869
run_002223,True,1.0,2,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002224,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002225,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002226,True,0.5,2,0,0,0.5,0.375,0.778,0.8,0.5,0.837
run_002227,True,0.5,3,0,1,0.6666666666666666,0.375,0.7,0.5,0.5,0.871
run_002228,True,1.0,0,0,0,,0.375,1.0,0.5,1.0,0.937
run_002229,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002230,True,1.0,0,0,0,,0.5,1.0,0.333,1.0,0.95
run_002231,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002232,True,1.0,2,0,0,1.0,0.385,0.933,0.333,1.0,0.938
run_002233,True,1.0,1,1,0,1.0,0.444,1.0,1.0,1.0,0.744
run_002234,True,0.5,3,0,1,0.6666666666666666,0.333,1.0,0.333,0.5,0.867
run_002235,True,1.0,2,0,0,1.0,0.4,1.0,0.6,1.0,0.94
run_002236,True,1.0,3,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_002237,True,0.5,4,0,2,0.5,0.333,0.7,0.6,0.5,0.833
run_002238,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002239,True,1.0,1,0,0,1.0,0.375,1.0,0.75,1.0,0.937
run_002240,False,0.0,2,1,0,0.0,0.5,1.0,0.333,0.0,0.05
run_002241,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002242,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_002243,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002244,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002245,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002246,True,0.5,4,0,1,0.25,0.357,0.875,0.0,0.5,0.786
run_002247,True,1.0,2,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_002248,False,0.0,1,1,0,0.0,0.375,1.0,0.0,0.0,0.038
run_002249,True,0.5,2,0,0,0.5,0.385,0.933,0.8,0.5,0.838
run_002250,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_002251,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002252,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002253,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002254,True,0.5,2,0,0,0.5,0.353,0.737,0.5,0.5,0.835
run_002255,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002256,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_002257,True,0.5,1,0,0,0.0,0.385,0.933,1.0,0.5,0.738
run_002258,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002259,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002260,True,0.5,2,0,0,0.5,0.667,0.571,0.5,0.5,0.867
run_002261,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002262,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002263,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002264,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002265,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002266,False,0.0,2,1,1,0.5,0.4,1.0,0.5,0.0,0.14
run_002267,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002268,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002269,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002270,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002271,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002272,False,0.0,2,1,1,0.5,0.385,0.933,0.0,0.0,0.139
run_002273,True,1.0,1,0,0,1.0,0.667,1.0,0.75,1.0,0.967
run_002274,False,0.0,1,1,0,0.0,0.4,1.0,0.75,0.0,0.04
run_002275,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002276,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002277,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002278,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002279,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_002280,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_002281,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_002282,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002283,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002284,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002285,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002286,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002287,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002288,False,0.0,2,1,0,0.5,0.385,0.933,0.0,0.0,0.139
run_002289,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_002290,True,1.0,0,0,0,,0.429,1.0,0.8,1.0,0.943
run_002291,True,1.0,0,0,0,,0.429,1.0,0.5,1.0,0.943
run_002292,True,0.5,1,0,0,0.0,0.429,1.0,0.6,0.5,0.743
run_002293,False,0.0,2,1,1,0.0,0.333,1.0,0.4,0.0,0.033
run_002294,True,1.0,1,0,0,1.0,0.385,0.933,0.75,1.0,0.938
run_002295,True,0.5,4,0,0,0.75,0.333,0.438,0.25,0.5,0.883
run_002296,False,0.0,3,1,1,0.6666666666666666,0.381,0.538,0.0,0.0,0.171
run_002297,True,1.0,3,0,0,1.0,0.353,0.737,0.8,1.0,0.935
run_002298,True,0.5,4,0,0,0.75,0.333,0.7,0.0,0.5,0.883
run_002299,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_002300,True,1.0,3,0,0,1.0,0.333,0.538,0.75,1.0,0.933
run_002301,True,0.5,1,0,0,0.0,0.333,1.0,0.333,0.5,0.733
run_002302,False,0.0,1,1,0,0.0,0.333,1.0,0.6,0.0,0.033
run_002303,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002304,True,0.5,1,0,0,0.0,0.333,0.824,0.5,0.5,0.733
run_002305,True,0.5,3,0,0,0.3333333333333333,0.357,0.875,0.6,0.5,0.802
run_002306,False,0.0,2,1,1,0.0,0.35,0.636,0.0,0.0,0.035
run_002307,True,0.5,2,0,1,0.0,0.333,0.609,0.667,0.5,0.733
run_002308,True,1.0,3,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_002309,True,0.5,2,0,0,0.0,0.4,1.0,0.6,0.5,0.74
run_002310,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002311,True,0.5,1,0,0,0.0,0.357,0.875,0.5,0.5,0.736
run_002312,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_002313,False,0.0,1,1,0,0.0,0.5,1.0,0.0,0.0,0.05
run_002314,False,0.0,1,1,0,0.0,0.4,1.0,0.5,0.0,0.04
run_002315,False,0.0,3,1,0,0.3333333333333333,0.348,0.56,0.0,0.0,0.101
run_002316,True,1.0,3,0,0,1.0,0.364,0.583,0.5,1.0,0.936
run_002317,False,0.0,3,1,0,0.6666666666666666,0.364,0.583,0.25,0.0,0.17
run_002318,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002319,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002320,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002321,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002322,True,0.5,3,0,1,0.3333333333333333,0.353,0.737,0.667,0.5,0.802
run_002323,False,0.0,3,1,2,0.0,0.357,0.875,1.0,0.0,0.036
run_002324,True,0.5,3,0,0,0.3333333333333333,0.333,0.483,0.667,0.5,0.8
run_002325,False,0.0,1,1,0,0.0,0.4,1.0,1.0,0.0,0.04
run_002326,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_002327,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_002328,True,1.0,1,0,0,1.0,0.375,0.8,0.667,1.0,0.937
run_002329,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002330,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002331,True,1.0,1,0,0,1.0,0.429,0.889,0.8,1.0,0.943
run_002332,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002333,False,0.0,1,1,0,0.0,0.4,1.0,0.75,0.0,0.04
run_002334,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002335,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002336,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002337,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002338,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002339,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002340,True,0.5,1,0,0,0.0,0.353,0.737,1.0,0.5,0.735
run_002341,True,0.5,4,0,0,0.75,0.348,0.56,1.0,0.5,0.885
run_002342,True,0.5,4,0,1,0.5,0.368,0.667,1.0,0.5,0.837
run_002343,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002344,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002345,False,0.0,1,1,0,0.0,0.333,1.0,0.4,0.0,0.033
run_002346,True,1.0,1,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_002347,True,1.0,1,0,0,1.0,0.357,0.875,0.667,1.0,0.936
run_002348,True,1.0,2,0,1,1.0,0.346,0.5,1.0,1.0,0.935
run_002349,True,0.5,4,0,0,0.75,0.333,0.824,1.0,0.5,0.883
run_002350,True,0.5,3,1,1,0.6666666666666666,0.35,0.636,0.75,0.5,0.668
run_002351,False,0.0,2,1,0,0.0,0.375,0.778,0.4,0.0,0.038
run_002352,True,1.0,0,0,0,,0.333,1.0,0.0,1.0,0.933
run_002353,True,0.5,4,0,0,0.75,0.438,0.667,0.25,0.5,0.894
run_002354,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002355,True,0.5,2,0,0,0.0,0.375,1.0,0.75,0.5,0.737
run_002356,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002357,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
